mission_number,set_number,species_code,id,catch,size_class,basket_wt_kg,sampled,creation_date,last_modified_date,catch_id
CJC-2021-222,11,2526,406,Snow crab (2526) from Set 11 (CJC-2021-222),1,0.0025,True,2021-09-02 04:29:09.233000+00:00,2021-09-02 04:29:09.233000+00:00,399
CJC-2021-222,11,2527,409,Atlantic lyre crab/Greater toad crab (2527) from Set 11 (CJC-2021-222),1,0.0001,True,2021-09-02 05:00:24.263000+00:00,2021-09-02 05:00:24.263000+00:00,402
CJC-2021-222,11,2800,402,Amphipod unidentified (2800) from Set 11 (CJC-2021-222),1,0.001,False,2021-09-02 04:27:27.558000+00:00,2021-09-02 04:27:27.558000+00:00,395
CJC-2021-222,11,2833,401,Anonyx unidentified (2833) from Set 11 (CJC-2021-222),1,0.0005,False,2021-09-02 04:27:11.475000+00:00,2021-09-02 04:27:11.475000+00:00,394
CJC-2021-222,11,2848,403,Rhachotropis aculeata (2848) from Set 11 (CJC-2021-222),1,0.0015,False,2021-09-02 04:27:38.077000+00:00,2021-09-02 04:27:38.077000+00:00,396
CJC-2021-222,11,3100,381,Bristle worm unidentified (3100) from Set 11 (CJC-2021-222),1,0.0315,False,2021-09-02 04:04:41.966000+00:00,2021-09-02 04:04:41.966000+00:00,375
CJC-2021-222,11,3700,391,Sipunculus unidentified (3700) from Set 11 (CJC-2021-222),1,0.0035,False,2021-09-02 04:16:45.790000+00:00,2021-09-02 04:16:45.790000+00:00,383
CJC-2021-222,11,4000,399,Mollusc unidentified (4000) from Set 11 (CJC-2021-222),1,0.001,False,2021-09-02 04:24:28.834000+00:00,2021-09-02 04:24:28.834000+00:00,392
CJC-2021-222,11,4322,380,Iceland scallop (4322) from Set 11 (CJC-2021-222),1,0.008,True,2021-09-02 04:01:38.385000+00:00,2021-09-02 04:01:38.386000+00:00,374
CJC-2021-222,11,4348,389,Mollusc unidentified empty (4348) from Set 11 (CJC-2021-222),1,0.073,False,2021-09-02 04:14:36.823000+00:00,2021-09-02 04:14:36.823000+00:00,381
CJC-2021-222,11,4400,392,Sea slug unidentified (4400) from Set 11 (CJC-2021-222),1,0.0085,False,2021-09-02 04:17:40.781000+00:00,2021-09-02 04:17:40.781000+00:00,384
CJC-2021-222,11,4700,390,Chitons unidentified (4700) from Set 11 (CJC-2021-222),1,0.002,False,2021-09-02 04:15:09.137000+00:00,2021-09-02 04:15:09.137000+00:00,382
CJC-2021-222,11,5100,398,Sea spider unidentified (5100) from Set 11 (CJC-2021-222),1,0.0001,False,2021-09-02 04:22:01.934000+00:00,2021-09-02 04:22:01.934000+00:00,391
CJC-2021-222,11,6110,397,Asterias unidentified (6110) from Set 11 (CJC-2021-222),1,0.1405,False,2021-09-02 04:20:23.819000+00:00,2021-09-02 04:20:23.819000+00:00,389
CJC-2021-222,11,6118,395,Blood star unidentified (6118) from Set 11 (CJC-2021-222),1,0.004,False,2021-09-02 04:19:36.666000+00:00,2021-09-02 04:19:36.666000+00:00,388
CJC-2021-222,11,6121,394,Purple sunstar (6121) from Set 11 (CJC-2021-222),1,0.0005,False,2021-09-02 04:18:45.282000+00:00,2021-09-02 04:18:45.282000+00:00,386
CJC-2021-222,11,6123,393,Red spiny sunstar (6123) from Set 11 (CJC-2021-222),1,0.027,False,2021-09-02 04:18:26.569000+00:00,2021-09-02 04:18:26.569000+00:00,385
CJC-2021-222,11,6125,412,Winged sea star (6125) from Set 11 (CJC-2021-222),1,0.001,False,2021-09-02 05:06:21.827000+00:00,2021-09-02 05:06:21.827000+00:00,390
CJC-2021-222,11,6200,405,Brittle star unidentified (6200) from Set 11 (CJC-2021-222),1,0.1565,False,2021-09-02 04:28:37.018000+00:00,2021-09-02 04:28:37.018000+00:00,398
CJC-2021-222,11,6400,408,Sea urchin unidentified (6400) from Set 11 (CJC-2021-222),1,5.01,False,2021-09-02 04:30:09.339000+00:00,2021-09-02 04:30:09.339000+00:00,401
CJC-2021-222,11,6600,404,Sea cucumber unidentified (6600) from Set 11 (CJC-2021-222),1,0.302,False,2021-09-02 04:28:01.469000+00:00,2021-09-02 04:28:01.469000+00:00,397
CJC-2021-222,11,8500,379,Jellyfish unidentified (8500) from Set 11 (CJC-2021-222),1,3.894,False,2021-09-02 04:00:59.682000+00:00,2021-09-02 04:00:59.682000+00:00,373
CJC-2021-222,11,8600,411,Sponge unidentified (8600) from Set 11 (CJC-2021-222),1,0.0285,False,2021-09-02 05:05:47.399000+00:00,2021-09-02 05:05:47.399000+00:00,377
CJC-2021-222,11,9001,410,Fish/Invertebrates unidentified (9001) from Set 11 (CJC-2021-222),1,1.039,False,2021-09-02 05:05:33.287000+00:00,2021-09-02 05:05:33.287000+00:00,370
CJC-2021-222,11,9200,388,Stones/Rocks (9200) from Set 11 (CJC-2021-222),1,0.1115,False,2021-09-02 04:13:52.595000+00:00,2021-09-02 04:13:52.595000+00:00,380
CJC-2021-222,15,10,413,Atlantic cod (10) from Set 15 (CJC-2021-222),1,26.216,True,2021-09-02 17:14:14.322000+00:00,2021-09-02 17:40:13.406000+00:00,403
CJC-2021-222,15,10,434,Atlantic cod (10) from Set 15 (CJC-2021-222),1,1.144,False,2021-09-02 17:40:13.414000+00:00,2021-09-02 17:40:13.414000+00:00,403
CJC-2021-222,15,40,414,American plaice (40) from Set 15 (CJC-2021-222),1,9.2,True,2021-09-02 17:14:29.982000+00:00,2021-09-02 17:14:29.982000+00:00,404
CJC-2021-222,15,40,415,American plaice (40) from Set 15 (CJC-2021-222),1,0.0495,True,2021-09-02 17:22:05.500000+00:00,2021-09-02 17:22:05.500000+00:00,404
CJC-2021-222,15,301,430,Shorthorn sculpin (301) from Set 15 (CJC-2021-222),1,0.173,True,2021-09-02 17:35:56.320000+00:00,2021-09-02 17:35:56.320000+00:00,418
CJC-2021-222,15,301,439,Shorthorn sculpin (301) from Set 15 (CJC-2021-222),1,0.4385,False,2021-09-02 17:43:34.999000+00:00,2021-09-02 17:43:34.999000+00:00,418
CJC-2021-222,15,304,428,Moustache sculpin (304) from Set 15 (CJC-2021-222),1,0.032,True,2021-09-02 17:30:56.203000+00:00,2021-09-02 17:30:56.203000+00:00,416
CJC-2021-222,15,340,429,Alligatorfish (340) from Set 15 (CJC-2021-222),1,0.008,True,2021-09-02 17:31:16.659000+00:00,2021-09-02 17:31:16.659000+00:00,417
CJC-2021-222,15,610,425,Northern sand lance (610) from Set 15 (CJC-2021-222),1,1.8834999999999997,True,2021-09-02 17:28:56.891000+00:00,2021-09-02 18:07:01.820000+00:00,414
CJC-2021-222,15,610,440,Northern sand lance (610) from Set 15 (CJC-2021-222),1,0.7835,False,2021-09-02 18:07:01.826000+00:00,2021-09-02 18:07:01.826000+00:00,414
CJC-2021-222,15,626,424,Fourline snakeblenny (626) from Set 15 (CJC-2021-222),1,0.443,True,2021-09-02 17:28:43.841000+00:00,2021-09-02 17:28:43.841000+00:00,413
CJC-2021-222,15,1823,423,Sea potato (1823) from Set 15 (CJC-2021-222),1,0.608,False,2021-09-02 17:27:56.556000+00:00,2021-09-02 17:27:56.557000+00:00,412
CJC-2021-222,15,1900,432,Bryozoan unidentified (1900) from Set 15 (CJC-2021-222),1,0.0035,False,2021-09-02 17:37:11.129000+00:00,2021-09-02 17:37:11.129000+00:00,420
CJC-2021-222,15,2100,437,Decapod unidentified (2100) from Set 15 (CJC-2021-222),1,0.165,False,2021-09-02 17:41:38.380000+00:00,2021-09-02 17:41:38.380000+00:00,424
CJC-2021-222,15,2521,427,Arctic Lyre Crab/Lesser toad crab (2521) from Set 15 (CJC-2021-222),1,0.048,True,2021-09-02 17:30:05.229000+00:00,2021-09-02 17:30:05.229000+00:00,415
CJC-2021-222,15,2526,419,Snow crab (2526) from Set 15 (CJC-2021-222),1,0.43,True,2021-09-02 17:25:54.535000+00:00,2021-09-02 17:25:54.535000+00:00,408
CJC-2021-222,15,2527,421,Atlantic lyre crab/Greater toad crab (2527) from Set 15 (CJC-2021-222),1,0.229,True,2021-09-02 17:26:57.591000+00:00,2021-09-02 17:26:57.591000+00:00,410
CJC-2021-222,15,2527,426,Atlantic lyre crab/Greater toad crab (2527) from Set 15 (CJC-2021-222),1,0.001,True,2021-09-02 17:29:47.006000+00:00,2021-09-02 17:29:47.006000+00:00,410
CJC-2021-222,15,4348,420,Mollusc unidentified empty (4348) from Set 15 (CJC-2021-222),1,0.067,False,2021-09-02 17:26:22.156000+00:00,2021-09-02 17:26:22.156000+00:00,409
CJC-2021-222,15,6113,436,Polar six-rayed star (6113) from Set 15 (CJC-2021-222),1,0.0345,False,2021-09-02 17:41:03.055000+00:00,2021-09-02 17:41:03.055000+00:00,423
CJC-2021-222,15,6123,422,Red spiny sunstar (6123) from Set 15 (CJC-2021-222),1,0.078,False,2021-09-02 17:27:25.981000+00:00,2021-09-02 17:27:25.981000+00:00,411
CJC-2021-222,15,6300,417,Basket star unidentified (6300) from Set 15 (CJC-2021-222),1,2.715,False,2021-09-02 17:24:53.545000+00:00,2021-09-02 17:24:53.545000+00:00,406
CJC-2021-222,15,6400,416,Sea urchin unidentified (6400) from Set 15 (CJC-2021-222),1,1.551,False,2021-09-02 17:24:15.074000+00:00,2021-09-02 17:24:34.944000+00:00,405
CJC-2021-222,15,6500,435,Sand dollar unidentified (6500) from Set 15 (CJC-2021-222),1,0.298,False,2021-09-02 17:40:24.199000+00:00,2021-09-02 17:40:24.199000+00:00,422
CJC-2021-222,15,6600,433,Sea cucumber unidentified (6600) from Set 15 (CJC-2021-222),1,0.3275,False,2021-09-02 17:39:27.077000+00:00,2021-09-02 17:39:27.077000+00:00,421
CJC-2021-222,15,8500,438,Jellyfish unidentified (8500) from Set 15 (CJC-2021-222),1,0.926,False,2021-09-02 17:42:03.031000+00:00,2021-09-02 17:42:03.031000+00:00,425
CJC-2021-222,15,9200,431,Stones/Rocks (9200) from Set 15 (CJC-2021-222),1,0.019,False,2021-09-02 17:36:09.960000+00:00,2021-09-02 17:36:09.960000+00:00,419
CJC-2021-222,15,9300,418,Seaweed/Algae/Kelp unidentified (9300) from Set 15 (CJC-2021-222),1,0.124,False,2021-09-02 17:25:25.247000+00:00,2021-09-02 17:25:25.247000+00:00,407
CJC-2021-222,16,10,441,Atlantic cod (10) from Set 16 (CJC-2021-222),1,4.63,True,2021-09-02 20:06:31.538000+00:00,2021-09-02 20:06:31.538000+00:00,426
CJC-2021-222,16,40,444,American plaice (40) from Set 16 (CJC-2021-222),1,8.8,True,2021-09-02 20:11:48.161000+00:00,2021-09-02 20:11:48.161000+00:00,429
CJC-2021-222,16,64,446,Capelin (64) from Set 16 (CJC-2021-222),1,1.1920000000000002,True,2021-09-02 20:14:43.125000+00:00,2021-09-02 21:39:30.698000+00:00,430
CJC-2021-222,16,64,445,Capelin (64) from Set 16 (CJC-2021-222),1,13.4,False,2021-09-02 20:13:16.287000+00:00,2021-09-02 20:13:16.287000+00:00,430
CJC-2021-222,16,64,447,Capelin (64) from Set 16 (CJC-2021-222),1,1.012,False,2021-09-02 20:14:54.606000+00:00,2021-09-02 20:14:54.606000+00:00,430
CJC-2021-222,16,64,462,Capelin (64) from Set 16 (CJC-2021-222),1,0.158,False,2021-09-02 21:39:30.704000+00:00,2021-09-02 21:39:30.704000+00:00,430
CJC-2021-222,16,301,451,Shorthorn sculpin (301) from Set 16 (CJC-2021-222),1,0.888,True,2021-09-02 21:10:04.582000+00:00,2021-09-02 21:10:04.582000+00:00,434
CJC-2021-222,16,302,452,Arctic staghorn sculpin (302) from Set 16 (CJC-2021-222),1,0.178,True,2021-09-02 21:10:27.087000+00:00,2021-09-02 21:10:27.087000+00:00,435
CJC-2021-222,16,304,453,Moustache sculpin (304) from Set 16 (CJC-2021-222),1,0.03,True,2021-09-02 21:11:07.223000+00:00,2021-09-02 21:11:07.223000+00:00,436
CJC-2021-222,16,340,461,Alligatorfish (340) from Set 16 (CJC-2021-222),1,0.017,True,2021-09-02 21:25:44.270000+00:00,2021-09-02 21:25:44.270000+00:00,437
CJC-2021-222,16,620,450,Laval's eelpout (620) from Set 16 (CJC-2021-222),1,0.484,True,2021-09-02 21:09:05.399000+00:00,2021-09-02 21:09:05.399000+00:00,433
CJC-2021-222,16,2100,448,Decapod unidentified (2100) from Set 16 (CJC-2021-222),1,0.461,False,2021-09-02 20:15:51.887000+00:00,2021-09-02 20:15:51.887000+00:00,431
CJC-2021-222,16,2526,443,Snow crab (2526) from Set 16 (CJC-2021-222),1,0.8295,True,2021-09-02 20:11:28.854000+00:00,2021-09-02 20:14:52.752000+00:00,428
CJC-2021-222,16,4348,456,Mollusc unidentified empty (4348) from Set 16 (CJC-2021-222),1,0.012,False,2021-09-02 21:12:22.236000+00:00,2021-09-02 21:12:22.236000+00:00,439
CJC-2021-222,16,6113,459,Polar six-rayed star (6113) from Set 16 (CJC-2021-222),1,0.008,False,2021-09-02 21:13:55.886000+00:00,2021-09-02 21:13:55.886000+00:00,442
CJC-2021-222,16,6123,458,Red spiny sunstar (6123) from Set 16 (CJC-2021-222),1,0.008,False,2021-09-02 21:13:38.237000+00:00,2021-09-02 22:11:45.448000+00:00,441
CJC-2021-222,16,6400,449,Sea urchin unidentified (6400) from Set 16 (CJC-2021-222),1,4.96,False,2021-09-02 20:19:17.804000+00:00,2021-09-02 20:19:17.804000+00:00,432
CJC-2021-222,16,8300,460,Anthozoa unidentified (8300) from Set 16 (CJC-2021-222),1,0.002,False,2021-09-02 21:14:46.263000+00:00,2021-09-02 21:14:46.263000+00:00,443
CJC-2021-222,16,8500,442,Jellyfish unidentified (8500) from Set 16 (CJC-2021-222),1,0.98,False,2021-09-02 20:09:33.134000+00:00,2021-09-02 20:09:33.134000+00:00,427
CJC-2021-222,16,9300,455,Seaweed/Algae/Kelp unidentified (9300) from Set 16 (CJC-2021-222),1,0.004,False,2021-09-02 21:11:51.527000+00:00,2021-09-02 21:12:05.269000+00:00,438
CJC-2021-222,16,9400,457,Garbage man-made (9400) from Set 16 (CJC-2021-222),1,0.016,False,2021-09-02 21:13:09.409000+00:00,2021-09-02 21:13:09.409000+00:00,440
CJC-2021-222,17,10,487,Atlantic cod (10) from Set 17 (CJC-2021-222),1,0.222,True,2021-09-04 18:19:13.285000+00:00,2021-09-04 18:19:13.285000+00:00,458
CJC-2021-222,17,12,478,White hake (12) from Set 17 (CJC-2021-222),1,7.18,True,2021-09-04 18:12:01.465000+00:00,2021-09-04 18:12:01.465000+00:00,449
CJC-2021-222,17,23,465,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,34.062,True,2021-09-04 17:17:57.082000+00:00,2021-09-04 18:41:52.095000+00:00,444
CJC-2021-222,17,23,468,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,11.84,True,2021-09-04 17:24:36.836000+00:00,2021-09-04 18:39:54.069000+00:00,444
CJC-2021-222,17,23,490,Redfish unidentified (23) from Set 17 (CJC-2021-222),2,1.6015,True,2021-09-04 18:20:13.051000+00:00,2021-09-04 19:05:56.893000+00:00,444
CJC-2021-222,17,23,516,Redfish unidentified (23) from Set 17 (CJC-2021-222),2,0.006,True,2021-09-04 19:04:47.342000+00:00,2021-09-04 19:04:47.342000+00:00,444
CJC-2021-222,17,23,463,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,172.0,False,2021-09-04 17:09:09.023000+00:00,2021-09-04 17:09:09.023000+00:00,444
CJC-2021-222,17,23,464,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,172.0,False,2021-09-04 17:17:32.674000+00:00,2021-09-04 17:17:32.674000+00:00,444
CJC-2021-222,17,23,466,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,30.8,False,2021-09-04 17:18:42.274000+00:00,2021-09-04 18:38:10.515000+00:00,444
CJC-2021-222,17,23,467,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,219.0,False,2021-09-04 17:24:24.771000+00:00,2021-09-04 17:24:24.771000+00:00,444
CJC-2021-222,17,23,469,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,218.0,False,2021-09-04 17:29:08.467000+00:00,2021-09-04 17:29:08.467000+00:00,444
CJC-2021-222,17,23,470,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,296.0,False,2021-09-04 17:38:12.617000+00:00,2021-09-04 17:38:12.617000+00:00,444
CJC-2021-222,17,23,471,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,247.0,False,2021-09-04 17:46:59.543000+00:00,2021-09-04 17:46:59.543000+00:00,444
CJC-2021-222,17,23,472,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,116.0,False,2021-09-04 17:53:49.554000+00:00,2021-09-04 17:53:49.554000+00:00,444
CJC-2021-222,17,23,476,Redfish unidentified (23) from Set 17 (CJC-2021-222),1,0.1735,False,2021-09-04 18:08:24.077000+00:00,2021-09-04 18:08:24.077000+00:00,444
CJC-2021-222,17,30,473,Atlantic halibut (30) from Set 17 (CJC-2021-222),1,13.06,True,2021-09-04 17:58:03.154000+00:00,2021-09-04 17:58:09.206000+00:00,445
CJC-2021-222,17,31,474,Greenland halibut (31) from Set 17 (CJC-2021-222),1,24.3405,True,2021-09-04 18:06:54.757000+00:00,2021-09-04 19:53:44.078000+00:00,446
CJC-2021-222,17,40,504,American plaice (40) from Set 17 (CJC-2021-222),1,0.672,True,2021-09-04 18:32:30.934000+00:00,2021-09-04 18:32:30.934000+00:00,474
CJC-2021-222,17,41,482,Witch flounder (41) from Set 17 (CJC-2021-222),1,0.182,True,2021-09-04 18:16:22.546000+00:00,2021-09-04 18:16:22.546000+00:00,453
CJC-2021-222,17,41,520,Witch flounder (41) from Set 17 (CJC-2021-222),1,0.254,True,2021-09-04 19:52:39.330000+00:00,2021-09-04 19:52:39.330000+00:00,453
CJC-2021-222,17,112,484,Longfin hake (112) from Set 17 (CJC-2021-222),1,0.3425,True,2021-09-04 18:17:27.883000+00:00,2021-09-04 18:17:27.883000+00:00,455
CJC-2021-222,17,114,495,Fourbeard rockling (114) from Set 17 (CJC-2021-222),1,0.25,True,2021-09-04 18:28:24.466000+00:00,2021-09-04 19:12:12.256000+00:00,465
CJC-2021-222,17,114,515,Fourbeard rockling (114) from Set 17 (CJC-2021-222),1,0.055,True,2021-09-04 19:03:43.052000+00:00,2021-09-04 19:03:43.052000+00:00,465
CJC-2021-222,17,201,477,Thorny skate (201) from Set 17 (CJC-2021-222),1,43.272000000000006,True,2021-09-04 18:08:55.374000+00:00,2021-09-04 19:28:51.857000+00:00,448
CJC-2021-222,17,201,519,Thorny skate (201) from Set 17 (CJC-2021-222),1,0.608,False,2021-09-04 19:28:51.863000+00:00,2021-09-04 19:28:51.863000+00:00,448
CJC-2021-222,17,202,481,Smooth skate (202) from Set 17 (CJC-2021-222),1,0.4775,True,2021-09-04 18:16:00.078000+00:00,2021-09-04 18:16:00.078000+00:00,452
CJC-2021-222,17,221,480,Black dogfish (221) from Set 17 (CJC-2021-222),1,2.122,True,2021-09-04 18:14:51.806000+00:00,2021-09-04 18:14:51.806000+00:00,451
CJC-2021-222,17,241,489,Atlantic hagfish (241) from Set 17 (CJC-2021-222),1,0.278,True,2021-09-04 18:19:47.827000+00:00,2021-09-04 18:19:47.827000+00:00,460
CJC-2021-222,17,350,501,Atlantic poacher (350) from Set 17 (CJC-2021-222),1,0.032,True,2021-09-04 18:31:35.233000+00:00,2021-09-04 18:31:35.233000+00:00,471
CJC-2021-222,17,400,475,Monkfish (400) from Set 17 (CJC-2021-222),1,11.36,True,2021-09-04 18:07:17.406000+00:00,2021-09-04 18:08:11.519000+00:00,447
CJC-2021-222,17,410,483,Marlin-spike grenadier (410) from Set 17 (CJC-2021-222),1,3.145,True,2021-09-04 18:17:17.389000+00:00,2021-09-04 19:04:47.335000+00:00,454
CJC-2021-222,17,410,521,Marlin-spike grenadier (410) from Set 17 (CJC-2021-222),1,0.0455,True,2021-09-04 19:53:44.084000+00:00,2021-09-04 19:53:44.084000+00:00,454
CJC-2021-222,17,646,497,Atlantic soft pout (646) from Set 17 (CJC-2021-222),1,0.0165,True,2021-09-04 18:29:09.458000+00:00,2021-09-04 18:29:09.458000+00:00,467
CJC-2021-222,17,646,518,Atlantic soft pout (646) from Set 17 (CJC-2021-222),1,0.004,True,2021-09-04 19:12:12.262000+00:00,2021-09-04 19:12:12.262000+00:00,467
CJC-2021-222,17,712,500,White barracudina (712) from Set 17 (CJC-2021-222),1,0.073,True,2021-09-04 18:30:54.969000+00:00,2021-09-04 18:30:54.970000+00:00,470
CJC-2021-222,17,868,496,Lowfin snailfish (868) from Set 17 (CJC-2021-222),1,0.0085,True,2021-09-04 18:28:55.058000+00:00,2021-09-04 19:17:11.868000+00:00,466
CJC-2021-222,17,1224,506,Eggs -Skate (1224) from Set 17 (CJC-2021-222),1,0.008,False,2021-09-04 18:33:55.489000+00:00,2021-09-04 18:33:55.489000+00:00,476
CJC-2021-222,17,2100,486,Decapod unidentified (2100) from Set 17 (CJC-2021-222),1,1.518,False,2021-09-04 18:18:08.350000+00:00,2021-09-04 18:18:08.350000+00:00,457
CJC-2021-222,17,2100,512,Decapod unidentified (2100) from Set 17 (CJC-2021-222),1,0.018,False,2021-09-04 18:41:18.893000+00:00,2021-09-04 18:41:18.893000+00:00,457
CJC-2021-222,17,2526,514,Snow crab (2526) from Set 17 (CJC-2021-222),1,0.0015,True,2021-09-04 18:42:25.383000+00:00,2021-09-04 18:42:25.383000+00:00,482
CJC-2021-222,17,2980,509,Isopoda unidentified (2980) from Set 17 (CJC-2021-222),1,0.006,False,2021-09-04 18:36:35.766000+00:00,2021-09-04 18:36:35.766000+00:00,479
CJC-2021-222,17,2981,510,Aega psora (2981) from Set 17 (CJC-2021-222),1,0.0015,False,2021-09-04 18:36:45.974000+00:00,2021-09-04 18:36:45.974000+00:00,480
CJC-2021-222,17,3100,511,Bristle worm unidentified (3100) from Set 17 (CJC-2021-222),1,0.0025,False,2021-09-04 18:37:10.814000+00:00,2021-09-04 18:37:10.814000+00:00,481
CJC-2021-222,17,4511,488,Northern shortfin squid (4511) from Set 17 (CJC-2021-222),1,0.929,True,2021-09-04 18:19:26.763000+00:00,2021-09-04 18:19:26.763000+00:00,459
CJC-2021-222,17,4524,502,North atlantic octopus (4524) from Set 17 (CJC-2021-222),1,0.055,True,2021-09-04 18:31:44.977000+00:00,2021-09-04 18:31:44.977000+00:00,472
CJC-2021-222,17,6117,499,Horse star (6117) from Set 17 (CJC-2021-222),1,0.6935,False,2021-09-04 18:30:09.254000+00:00,2021-09-04 18:30:09.254000+00:00,469
CJC-2021-222,17,6413,505,Heart urchin (6413) from Set 17 (CJC-2021-222),1,0.0125,False,2021-09-04 18:32:49.598000+00:00,2021-09-04 18:32:49.598000+00:00,475
CJC-2021-222,17,8208,498,Sea anemones unidentified (8208) from Set 17 (CJC-2021-222),1,0.7955,False,2021-09-04 18:29:29.922000+00:00,2021-09-04 18:29:29.922000+00:00,468
CJC-2021-222,17,8318,493,Sea pen unidentified (8318) from Set 17 (CJC-2021-222),1,0.208,False,2021-09-04 18:25:18.081000+00:00,2021-09-04 18:25:18.081000+00:00,463
CJC-2021-222,17,8351,491,Stephanauge nexilis (8351) from Set 17 (CJC-2021-222),1,1.47,False,2021-09-04 18:20:58.142000+00:00,2021-09-04 18:20:58.142000+00:00,461
CJC-2021-222,17,8360,494,Ptilella grandis (8360) from Set 17 (CJC-2021-222),1,0.015,False,2021-09-04 18:25:40.330000+00:00,2021-09-04 18:25:40.330000+00:00,464
CJC-2021-222,17,8363,492,Halipteris unidentified (8363) from Set 17 (CJC-2021-222),1,1.42,False,2021-09-04 18:24:11.906000+00:00,2021-09-04 18:24:11.906000+00:00,462
CJC-2021-222,17,8500,503,Jellyfish unidentified (8500) from Set 17 (CJC-2021-222),1,0.3545,False,2021-09-04 18:31:55.442000+00:00,2021-09-04 18:31:55.442000+00:00,473
CJC-2021-222,17,9002,508,Fish/Remains unidentified (9002) from Set 17 (CJC-2021-222),1,0.024,False,2021-09-04 18:35:25.359000+00:00,2021-09-04 18:35:25.359000+00:00,478
CJC-2021-222,17,9003,517,Fish/Eggs unidentified (9003) from Set 17 (CJC-2021-222),1,0.0095,False,2021-09-04 19:05:56.906000+00:00,2021-09-04 19:05:56.906000+00:00,484
CJC-2021-222,17,9300,485,Seaweed/Algae/Kelp unidentified (9300) from Set 17 (CJC-2021-222),1,0.418,False,2021-09-04 18:17:52.306000+00:00,2021-09-04 18:17:52.306000+00:00,456
CJC-2021-222,17,9630,507,Organic debris (9630) from Set 17 (CJC-2021-222),1,0.0325,False,2021-09-04 18:34:08.509000+00:00,2021-09-04 18:34:08.510000+00:00,477
CJC-2021-222,18,10,538,Atlantic cod (10) from Set 18 (CJC-2021-222),1,0.3875,True,2021-09-04 22:55:43.618000+00:00,2021-09-04 22:55:43.618000+00:00,494
